frame_index,timestamp_s,state,detection_count,selected_x_px,selected_y_px,estimate_x_px,estimate_y_px,truth_x_px,truth_y_px,centroid_error_px,tracking_error_px,pointing_offset_px,pan_rate_deg_s,tilt_rate_deg_s,processing_time_ms
98,3.2666666666666666,track,1,317.79457498272285,241.25207325501037,321.2384889077419,241.13577707946772,318.2099742635044,241.38674534406516,0.43668424982386017,2.264344228822761,2.264344228822761,-0.03766824098908875,-0.3330820401938106,25.505850000627106
99,3.3,track,1,317.95324811766767,238.3860970057783,320.9951416384504,240.7898025847912,318.01172242753665,238.12676240237457,0.26584522082826895,2.7317149928786937,2.7317149928786937,-0.03794000809879526,-0.3131137370504823,26.930066000204533
100,3.3333333333333335,track,1,319.0604912623732,239.52572406207992,320.8902395466557,240.60329663235237,318.84455818066374,239.92790915861647,0.45648652516001553,1.1576885968525703,1.1576885968525703,-0.032223202984639376,-0.30012208004201363,27.371359999960987
101,3.3666666666666667,track,1,317.220234964054,238.87988777836227,320.56370881623025,240.3536057473345,317.697901121764,238.94072358542132,0.4815246137446955,2.5341124220638043,2.5341124220638043,-0.039088056246744954,-0.2644801128649096,25.89205999902333
102,3.4,track,1,313.8085660628824,240.56630520385292,319.8424852610064,240.32438591381379,313.89697387694554,240.19624402634045,0.3804749882572289,6.106180440877873,6.106180440877873,-0.06048750034691549,-0.25828377945142394,22.969992001890205
103,3.433333333333333,track,1,315.46210141139574,241.33176511587385,319.3594755392251,240.39210984991598,315.1998288254815,241.55363264366227,0.3435289059294364,5.045336232217943,5.045336232217943,-0.08860532344300336,-0.25219885344740234,25.792455999180675
104,3.466666666666667,track,1,313.98115147361204,241.0726525017135,318.72735273309144,240.42788061477816,314.28512957022167,240.87965635527425,0.36006970958247575,5.782174273794342,5.782174273794342,-0.11938113306248897,-0.24622516742774378,25.15211300124065
105,3.5,track,1,314.5197642163662,240.87049237170595,318.19917219376885,240.44009096317637,314.42999725746455,241.24670746135635,0.3867762926952828,5.707820078283305,5.707820078283305,-0.14764715973304815,-0.2403609092957481,26.912162997177802
106,3.533333333333333,track,1,312.53133136608227,242.90435688248567,317.4682359875729,240.69748958376934,312.0933698841691,242.77127726799475,0.45773403132458035,8.378232360388969,8.378232360388969,-0.18921631330682961,-0.2713243059746462,27.08638699914445
107,3.566666666666667,track,1,313.6785408460353,241.04058914197637,316.9244347141142,240.71788529612812,313.74477172563206,241.46318780598412,0.4277571276241929,6.424079647703063,6.424079647703063,-0.224161890722089,-0.2694768256364389,25.91561599911074
108,3.6,track,1,311.80142956764297,239.15219665271965,316.1963875933487,240.51235091842608,311.5006732667783,239.06496603251384,0.31315097574700906,8.550604858044274,8.550604858044274,-0.2713637284302229,-0.2558442110419968,40.44283699840889
109,3.6333333333333333,track,1,310.18193955577135,242.07622284257798,315.3282223877617,240.67089933398904,310.37257954943834,242.49313828982747,0.45843439807740866,9.944996886077778,9.944996886077778,-0.3292148160317476,-0.26081551054413027,67.74299100288772
110,3.6666666666666665,track,1,310.75810185185185,242.66544834307993,314.59367989322976,240.89167290780992,310.4205185687622,242.5394335741956,0.36033622493243656,9.910357580288508,9.910357580288508,-0.3836897024413881,-0.26991029872908445,79.47571000113385
111,3.7,track,1,312.8868817958611,240.0080673447913,314.17249684718155,240.78161728979532,313.0722101513533,240.25400333983762,0.30794660739953006,6.932444726332889,6.932444726332889,-0.4245530428487376,-0.26246857943969776,74.16141599969706
112,3.7333333333333334,track,1,312.1771398564677,239.85559250831437,313.70700677549047,240.6605986740602,311.81567853041435,239.60056490102127,0.4423724343965126,8.194062869896522,8.194062869896522,-0.4693816773151146,-0.25404536283843304,72.26117200116278
113,3.7666666666666666,track,1,313.57785194174755,238.59308252427184,313.453121095557,240.39689853883468,313.69482367757297,238.7638623162868,0.206997884874911,6.425206987326577,6.425206987326577,-0.5046684861957079,-0.2168102114423523,74.31871600056184
114,3.8,track,1,314.637385440083,239.38855265433165,313.35730088411395,240.24617026319746,314.2133152340103,238.976970337732,0.5909615410634395,5.876419851475696,5.876419851475696,-0.5322640156481437,-0.21171646267219954,71.85207400107174
115,3.8333333333333335,track,1,317.73247863247866,242.12148962148962,313.6529211204444,240.43385816880627,317.7124101459314,242.0501582935868,0.07410062410449297,3.0718425039705877,3.0718425039705877,-0.5389889297755954,-0.20685257985768143,71.07932000144501
116,3.8666666666666667,track,1,319.5374125874126,241.62132867132868,314.1601319630124,240.55211343755073,319.8236821345403,241.92359850648626,0.41631395227509627,1.9316622903179579,1.9316622903179579,-0.5326482063360716,-0.23102964510926788,77.38901400080067
117,3.9,track,1,320.6766425868593,241.31338149294805,314.78387031071054,240.62752758377883,320.40462161819335,240.98481825900257,0.4265550446245947,1.0646997967381446,1.0646997967381446,-0.5173456994075462,-0.23237704798175984,73.80207800088101
118,3.933333333333333,track,1,317.78427004797805,242.05089102124742,315.03189833514733,240.78735580225035,317.83835716902354,241.99544926895922,0.0774545322093893,2.941856134093205,2.941856134093205,-0.5187784592289659,-0.2386668753420405,76.37584099938977
119,3.966666666666667,track,1,322.22603819870335,241.38373926756614,315.8024815651638,240.85788831053074,321.7253683077773,241.6887530088817,0.5862625026992919,2.4142871665336694,2.4142871665336694,-0.4908109341035329,-0.24100675264335247,79.33134600170888
120,4.0,track,1,321.36888657648285,241.30194242108914,316.4272736990319,240.91420406796396,321.240746346203,240.96787168852478,0.35780326014760183,1.5736032222463092,1.5736032222463092,-0.4667647565638732,-0.242983494953914,82.14369500274188
121,4.033333333333333,track,1,323.39895470383277,241.0733449477352,317.25775765929626,240.9393946210578,323.5699117061632,240.9873348715431,0.19137405741735858,3.7039303095990186,3.7039303095990186,-0.42862037288425975,-0.24361687316088074,71.50752899906365
